요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명
청춘약국,81,약국,330000,충북,330009,진천군
우정약국,81,약국,330000,충북,330011,증평군
비타약국,81,약국,330000,충북,330101,청주상당구
해든약국,81,약국,330000,충북,330102,청주흥덕구
튼튼약국,81,약국,330000,충북,330200,충주시
더좋은약국,81,약국,330000,충북,330200,충주시
미소드림약국,81,약국,330000,충북,330103,청주청원구
도담약국,81,약국,330000,충북,330103,청주청원구
주성종합약국,81,약국,330000,충북,330001,괴산군
늘푸른약국,81,약국,330000,충북,330300,제천시
빛이나약국,81,약국,330000,충북,330101,청주상당구
생극약국,81,약국,330000,충북,330006,음성군
정다운약국,81,약국,330000,충북,330103,청주청원구
중앙약국,81,약국,330000,충북,330200,충주시
뉴서울약국,81,약국,330000,충북,330102,청주흥덕구
세계로약국,81,약국,330000,충북,330009,진천군
중앙약국,81,약국,330000,충북,330009,진천군
카카오비타약국,81,약국,330000,충북,330300,제천시
봄사랑약국,81,약국,330000,충북,330200,충주시
하나약국,81,약국,330000,충북,330006,음성군
원남약국,81,약국,330000,충북,330003,보은군
장안약국,81,약국,330000,충북,330001,괴산군
상당프라자온누리약국,81,약국,330000,충북,330101,청주상당구
새빛약국,81,약국,330000,충북,330200,충주시
청주약국,81,약국,330000,충북,330009,진천군
강내건강약국,81,약국,330000,충북,330102,청주흥덕구
자이약국,81,약국,330000,충북,330102,청주흥덕구
꿈꾸는 기린 약국,81,약국,330000,충북,330103,청주청원구
부여규암약국,81,약국,340000,충남,340007,부여군
무궁화약국,81,약국,340000,충남,340600,서산시
대문약국,81,약국,340000,충남,340202,천안동남구
홍주한약국,81,약국,340000,충남,340015,홍성군
더샵약국,81,약국,340000,충남,340202,천안동남구
종로약국,81,약국,340000,충남,340600,서산시
보령약국,81,약국,340000,충남,340015,홍성군
대천온누리약국,81,약국,340000,충남,340400,보령시
일등온누리약국,81,약국,340000,충남,340201,천안서북구
천의약국,81,약국,340000,충남,340900,당진시
대은약국,81,약국,340000,충남,340201,천안서북구
배방드림약국,81,약국,340000,충남,340500,아산시
명문약국,81,약국,340000,충남,340012,예산군
메디팜약손약국,81,약국,340000,충남,340500,아산시
사랑약국,81,약국,340000,충남,340900,당진시
우리약국,81,약국,340000,충남,340300,공주시
친절한마음약국,81,약국,340000,충남,340500,아산시
정문약국,81,약국,340000,충남,340009,서천군
기분좋은약국,81,약국,340000,충남,340600,서산시
신터미널약국,81,약국,340000,충남,340300,공주시
하나약국,81,약국,340000,충남,340014,청양군
참조은약국,81,약국,340000,충남,340800,계룡시
나비약국,81,약국,340000,충남,340201,천안서북구
건강약국,81,약국,340000,충남,340400,보령시
비타민약국,81,약국,340000,충남,340201,천안서북구
한결약국,81,약국,340000,충남,340201,천안서북구
열린약국,81,약국,340000,충남,340600,서산시
새새롬약국,81,약국,340000,충남,340400,보령시
왕성약국,81,약국,340000,충남,340300,공주시
시민약국,81,약국,340000,충남,340012,예산군
부영약국,81,약국,340000,충남,340202,천안동남구
서울약국,81,약국,340000,충남,340014,청양군
보룡약국,81,약국,340000,충남,340600,서산시
우리집약국,81,약국,340000,충남,340201,천안서북구
우리아이약국,81,약국,340000,충남,340202,천안동남구
365열린약국,81,약국,340000,충남,340201,천안서북구
나은약국,81,약국,340000,충남,340300,공주시
행복나눔약국,81,약국,340000,충남,340015,홍성군
참조은약국,81,약국,340000,충남,340700,논산시
이화진약국,81,약국,340000,충남,340500,아산시
가장큰약국,81,약국,340000,충남,340500,아산시
동문약국,81,약국,340000,충남,340600,서산시
힘찬약국,81,약국,340000,충남,340202,천안동남구
푸른솔약국,81,약국,340000,충남,340700,논산시
명인약국,81,약국,340000,충남,340400,보령시
신차부약국,81,약국,340000,충남,340016,태안군
참사랑약국,81,약국,340000,충남,340202,천안동남구
서천드림약국,81,약국,340000,충남,340009,서천군
김약국,81,약국,340000,충남,340600,서산시
동백약국,81,약국,340000,충남,340202,천안동남구
백세약국,81,약국,340000,충남,340600,서산시
이화약국,81,약국,340000,충남,340201,천안서북구
아산참약국,81,약국,340000,충남,340500,아산시
두정역스타약국,81,약국,340000,충남,340201,천안서북구
다정약국,81,약국,340000,충남,340007,부여군
인삼당한약국,81,약국,340000,충남,340700,논산시
힐링약국,81,약국,340000,충남,340900,당진시
꿈의약국,81,약국,340000,충남,340500,아산시
다나약국,81,약국,340000,충남,340600,서산시
풍세서울약국,81,약국,340000,충남,340202,천안동남구
정문약국,81,약국,340000,충남,340600,서산시
정든약국,81,약국,340000,충남,340201,천안서북구
하은약국,81,약국,340000,충남,340201,천안서북구
경희수신한약국,81,약국,340000,충남,340500,아산시
루가약국,81,약국,340000,충남,340201,천안서북구
녹십자약국,81,약국,340000,충남,340600,서산시
삼성약국,81,약국,340000,충남,340300,공주시
사거리 열린약국,81,약국,340000,충남,340015,홍성군
나나약국,81,약국,340000,충남,340700,논산시
충무연세약국,81,약국,340000,충남,340500,아산시
사랑약국,81,약국,340000,충남,340201,천안서북구
대원약국,81,약국,350000,전북,350008,완주군
전북약국,81,약국,350000,전북,350100,군산시
전주바른약국,81,약국,350000,전북,350401,전주완산구
태평양약국,81,약국,350000,전북,350200,남원시
조아약국,81,약국,350000,전북,350401,전주완산구
익산약국,81,약국,350000,전북,350300,익산시
제일종합약국,81,약국,350000,전북,350100,군산시
열린약국,81,약국,350000,전북,350500,정읍시
버들약국,81,약국,350000,전북,350001,고창군
줄포종합약국,81,약국,350000,전북,350005,부안군
구세약국,81,약국,350000,전북,350100,군산시
상동약국,81,약국,350000,전북,350500,정읍시
실로암약국,81,약국,350000,전북,350402,전주덕진구
소망한약국,81,약국,350000,전북,350401,전주완산구
부안약국,81,약국,350000,전북,350005,부안군
광혜당약국,81,약국,350000,전북,350010,임실군
신동 태평양약국,81,약국,350000,전북,350300,익산시
연지시민약국,81,약국,350000,전북,350500,정읍시
알파약국,81,약국,350000,전북,350300,익산시
하나로약국,81,약국,350000,전북,350402,전주덕진구
참조은약국,81,약국,350000,전북,350401,전주완산구
키다리약국,81,약국,350000,전북,350402,전주덕진구
봄약국,81,약국,350000,전북,350013,진안군
서신종로약국,81,약국,350000,전북,350401,전주완산구
미도약국,81,약국,350000,전북,350401,전주완산구
지리산약국,81,약국,350000,전북,350200,남원시
건강온누리약국,81,약국,350000,전북,350500,정읍시
두리약국,81,약국,350000,전북,350300,익산시
건강약국,81,약국,350000,전북,350100,군산시
더나은약국,81,약국,350000,전북,350401,전주완산구
제일약국,81,약국,350000,전북,350100,군산시
도담약국,81,약국,350000,전북,350100,군산시
새봄약국,81,약국,350000,전북,350100,군산시
오거리약국,81,약국,350000,전북,350401,전주완산구
문약국,81,약국,350000,전북,350300,익산시
백제약국,81,약국,350000,전북,350005,부안군
다스림한약국,81,약국,350000,전북,350600,김제시
제일종합약국,81,약국,350000,전북,350300,익산시
에코르약국,81,약국,350000,전북,350008,완주군
연세큰사랑약국,81,약국,350000,전북,350402,전주덕진구
청십자약국,81,약국,350000,전북,350300,익산시
나라약국,81,약국,350000,전북,350500,정읍시
세계로약국,81,약국,350000,전북,350500,정읍시
천사약국,81,약국,350000,전북,350005,부안군
삼례비비정한약국,81,약국,350000,전북,350008,완주군
바로약국,81,약국,350000,전북,350401,전주완산구
제원당약국,81,약국,350000,전북,350401,전주완산구
365일박사약국,81,약국,350000,전북,350402,전주덕진구
하나약국,81,약국,350000,전북,350100,군산시
우리들약국,81,약국,350000,전북,350402,전주덕진구
선한약국,81,약국,350000,전북,350300,익산시
팜메이트 설천약국,81,약국,350000,전북,350004,무주군
정다운약국,81,약국,350000,전북,350402,전주덕진구
항도약국,81,약국,350000,전북,350100,군산시
연지약국,81,약국,350000,전북,350500,정읍시
시장종로약국,81,약국,350000,전북,350200,남원시
비손한약국,81,약국,350000,전북,350100,군산시
청해약국,81,약국,360000,전남,360016,완도군
웰빙한약국,81,약국,360000,전남,360400,순천시
신대타운온누리약국,81,약국,360000,전남,360400,순천시
온리약국,81,약국,360000,전남,360500,여수시
휴베이스 한빛약국,81,약국,360000,전남,360200,나주시
행림당한약국,81,약국,360000,전남,360500,여수시
신생약국,81,약국,360000,전남,360018,장흥군
공약국,81,약국,360000,전남,360700,광양시
대림약국,81,약국,360000,전남,360300,목포시
닥터스팜한약국,81,약국,360000,전남,360500,여수시
하하약국,81,약국,360000,전남,360400,순천시
백약국,81,약국,360000,전남,360500,여수시
나주태평양약국,81,약국,360000,전남,360200,나주시
오약국,81,약국,360000,전남,360300,목포시
금산약국,81,약국,360000,전남,360002,고흥군
해변약국,81,약국,360000,전남,360500,여수시
여성아동약국,81,약국,360000,전남,360400,순천시
광양나라약국,81,약국,360000,전남,360700,광양시
맑은약국,81,약국,360000,전남,360016,완도군
대창약국,81,약국,360000,전남,360012,신안군
동인당한약국,81,약국,360000,전남,360500,여수시
고흥약국,81,약국,360000,전남,360002,고흥군
종합약국,81,약국,360000,전남,360009,무안군
강변약국,81,약국,360000,전남,360200,나주시
365 종로약국,81,약국,360000,전남,360200,나주시
모아약국,81,약국,360000,전남,360400,순천시
대학약국,81,약국,360000,전남,360400,순천시
키다리약국,81,약국,360000,전남,360400,순천시
서울약국,81,약국,360000,전남,360015,영암군
힘찬약국,81,약국,360000,전남,360400,순천시
보건약국,81,약국,360000,전남,360021,해남군
은혜약국,81,약국,360000,전남,360400,순천시
22세기약국,81,약국,360000,전남,360400,순천시
부부약국,81,약국,360000,전남,360015,영암군
우리동네약국,81,약국,360000,전남,360700,광양시
장약국,81,약국,360000,전남,360006,구례군
도담약국,81,약국,360000,전남,360009,무안군
나주친절약국,81,약국,360000,전남,360200,나주시
희망약국,81,약국,360000,전남,360200,나주시
삼계약국,81,약국,360000,전남,360017,장성군
튼튼약국,81,약국,360000,전남,360400,순천시
샛별약국,81,약국,360000,전남,360200,나주시
아이앤유약국,81,약국,370000,경북,370702,포항북구
남문약국,81,약국,370000,경북,370400,안동시
